UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,arrest_WEAPON20,arrest_DRUG20,arrest_LIQUOR20,arrest_WEAPON21,arrest_DRUG21,arrest_LIQUOR21,arrest_WEAPON22,arrest_DRUG22,arrest_LIQUOR22,arrest_FILTER20,arrest_FILTER21,arrest_FILTER22,crime_MURD20,crime_NEG_M20,crime_RAPE20,crime_FONDL20,crime_INCES20,crime_STATR20,crime_ROBBE20,crime_AGG_A20,crime_BURGLA20,crime_VEHIC20,crime_ARSON20,crime_MURD21,crime_NEG_M21,crime_RAPE21,crime_FONDL21,crime_INCES21,crime_STATR21,crime_ROBBE21,crime_AGG_A21,crime_BURGLA21,crime_VEHIC21,crime_ARSON21,crime_MURD22,crime_NEG_M22,crime_RAPE22,crime_FONDL22,crime_INCES22,crime_STATR22,crime_ROBBE22,crime_AGG_A22,crime_BURGLA22,crime_VEHIC22,crime_ARSON22,crime_FILTER20,crime_FILTER21,crime_FILTER22,discipline_WEAPON20,discipline_DRUG20,discipline_LIQUOR20,discipline_WEAPON21,discipline_DRUG21,discipline_LIQUOR21,discipline_WEAPON22,discipline_DRUG22,discipline_LIQUOR22,discipline_FILTER20,discipline_FILTER21,discipline_FILTER22,vawa_DOMEST20,vawa_DATING20,vawa_STALK20,vawa_DOMEST21,vawa_DATING21,vawa_STALK21,vawa_DOMEST22,vawa_DATING22,vawa_STALK22,vawa_FILTER20,vawa_FILTER21,vawa_FILTER22
101462001,"J. F. Drake State Community and Technical College",526000,"Main Campus","3421 MERIDIAN ST N",HUNTSVILLE,AL,358111544,4,"Public, 2-year",388,588,976,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101471001,"J F Ingram State Technical College",3002500,"J.F. Ingram State Technical College","5375 Ingram Rd",Deatsville,AL,36022,4,"Public, 2-year",671,97,768,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101480001,"Jacksonville State University",102000,"Main Campus","700 Pelham Road North",Jacksonville,AL,36265,1,"Public, 4-year or above",3839,5793,9632,0,7,0,3,6,5,1,2,0,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,0,0,1,1,1,0,72,22,0,51,17,0,49,13,1,1,1,3,7,9,1,5,0,4,4,2,1,1,1
101505001,"Jefferson State Community College",102200,Jefferson,"2601 CARSON RD",BIRMINGHAM,AL,352153098,4,"Public, 2-year",3090,5341,8431,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0,0,0,0,0,1,1,1
101505002,"Jefferson State Community College",102200,"Shelby Campus","4600 Valleydale Road",Birmingham,AL,35242,4,"Public, 2-year",3090,5341,8431,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,1,1,1
101505003,"Jefferson State Community College",102200,"St. Clair Campus","500 College Drive","Pell City",AL,35125,4,"Public, 2-year",3090,5341,8431,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101505004,"Jefferson State Community College",102200,"Chilton Campus","1850 Lay Dam Road",Clanton,AL,35045,4,"Public, 2-year",3090,5341,8431,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1,1
101514001,"John C Calhoun State Community College",101300,"Main Campus","HWY 31 N",DECATUR,AL,356092216,4,"Public, 2-year",3698,4465,8163,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1
101514002,"John C Calhoun State Community College",101300,"Calhoun Community College Huntsville","102 Wynn Drive",Huntsville,AL,35805,4,"Public, 2-year",3698,4465,8163,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101514004,"John C Calhoun State Community College",101300,"Alabama Center for the Arts","133 2nd Avenue NE",Decatur,AL,35601,4,"Public, 2-year",3698,4465,8163,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101569001,"Lawson State Community College",105900,"Lawson State Community College","3060 WILSON RD SW",BIRMINGHAM,AL,352211717,4,"Public, 2-year",987,1932,2919,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101569002,"Lawson State Community College",105900,"Bessemer Campus","1100 9th Ave SW",Bessemer,AL,35022,4,"Public, 2-year",987,1932,2919,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
101587001,"University of West Alabama",102400,"University of West Alabama","Station 50",Livingston,AL,35470,1,"Public, 4-year or above",1442,4418,5860,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,1,1,1,0,4,0,3,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
101602001,"Lurleen B Wallace Community College",898800,"Main Campus","1000 Dannelly Blvd.",ANDALUSIA,AL,364201418,4,"Public, 2-year",878,1051,1929,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101602002,"Lurleen B Wallace Community College",898800,"Lurleen B. Wallace Community College-MacArthur Cam","1708 N. Main Street",Opp,AL,36467,4,"Public, 2-year",878,1051,1929,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101602003,"Lurleen B Wallace Community College",898800,"Lurleen B. Wallace Community College-Greenville Ca","750 Greenville Bypass",Greenville,AL,36037,4,"Public, 2-year",878,1051,1929,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101648001,"Marion Military Institute",102600,"Main Campus","1101 Washington St.",Marion,AL,36756,4,"Public, 2-year",232,88,320,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,4,50,0,4,18,0,6,8,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1
101675001,"Miles College",102800,"Miles College","5500 Myron Massey Blvd",Fairfield,AL,35064,2,"Private nonprofit, 4-year or above",570,688,1258,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,11,0,0,1,1,1,2,0,0,1,2,2,2,3,1,1,1,1,1,0,0,0,0,0,2,0,1,1,1,1
101693001,"University of Mobile",102900,"University of Mobile","5735 College Parkway",MOBILE,AL,366132842,2,"Private nonprofit, 4-year or above",698,1106,1804,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,6,0,6,6,0,6,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101709001,"University of Montevallo",100400,"University of Montevallo","STATION 6001",MONTEVALLO,AL,35115,1,"Public, 4-year or above",886,1700,2586,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,1,1,0,7,50,2,3,52,2,8,31,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1
101736001,"Northwest-Shoals Community College",569700,"Shoals Campus","800 GEORGE WALLACE BLVD","MUSCLE SHOALS",AL,35661,4,"Public, 2-year",1853,2179,4032,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101736002,"Northwest-Shoals Community College",569700,"Phil Campbell Campus","2080 College Road","Phil Campbell",AL,35581,4,"Public, 2-year",1853,2179,4032,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101879001,"University of North Alabama",101600,"Main Campus","1 Harrison Plaza- UNA Box 5067",FLORENCE,AL,356320001,1,"Public, 4-year or above",3490,6340,9830,0,3,0,0,5,0,0,7,6,1,1,1,0,0,4,1,0,0,0,0,6,0,0,0,0,6,2,0,0,0,6,6,0,1,0,0,8,7,0,0,1,0,4,2,0,1,1,1,0,45,44,0,21,43,0,16,53,1,1,1,2,2,5,3,1,7,8,0,6,1,1,1
101879002,"University of North Alabama",101600,"East Campus","1640 Tune Avenue",florence,AL,35630,1,"Public, 4-year or above",3490,6340,9830,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101897001,"Northeast Alabama Community College",103100,"Northeast Alabama Community College","P.O. Box 159  / 138 Alabama Hwy 35",Rainsville,AL,35986,4,"Public, 2-year",902,1688,2590,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
101912001,"Oakwood University",103300,"Oakwood University","7000 ADVENTIST BLVD NW",HUNTSVILLE,AL,358960003,2,"Private nonprofit, 4-year or above",632,838,1470,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,4,0,0,1,1,1,1,5,0,0,3,0,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
101994001,"Reid State Technical College",569200,"Main Campus","100 HWY 83",EVERGREEN,AL,36401,4,"Public, 2-year",196,238,434,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102030001,"Bishop State Community College",103000,"Main Campus","351 NORTH BROAD STREET",MOBILE,AL,366035898,4,"Public, 2-year",1040,1928,2968,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102030002,"Bishop State Community College",103000,"Central Campus","1365 Dr. Martin Luther King Blvd.",Mobile,AL,36603,4,"Public, 2-year",1040,1928,2968,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102030003,"Bishop State Community College",103000,"Carvar Campus","414 Stanton Rd.",Mobile,AL,36617,4,"Public, 2-year",1040,1928,2968,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102030004,"Bishop State Community College",103000,"SouthWest Campus","925 Dauphin Island Parkway",Mobile,AL,36605,4,"Public, 2-year",1040,1928,2968,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102049001,"Samford University",103600,"Main Campus","800 Lakeshore Drive",Birmingham,AL,352292240,2,"Private nonprofit, 4-year or above",1824,3858,5682,0,2,0,0,2,0,1,1,0,1,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,1,0,1,1,1,0,5,31,0,13,93,1,1,74,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102067001,"Shelton State Community College",569100,"Martin Campus","9500 OLD GREENSBORO RD",TUSCALOOSA,AL,35405,4,"Public, 2-year",1698,2468,4166,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1
102067002,"Shelton State Community College",569100,"Shelton State Community College, C. A. Fredd Campus","3401 MARTIN LUTHER KING BLVD",TUSCALOOSA,AL,354013541,4,"Public, 2-year",1698,2468,4166,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1
102076001,"Snead State Community College",103800,"Main Campus","P.O. Box 734",BOAZ,AL,359570734,4,"Public, 2-year",928,1579,2507,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102076003,"Snead State Community College",103800,"Aviation College at Snead State ","24 Aviation Way",Albertville,AL,35950,4,"Public, 2-year",928,1579,2507,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102094001,"University of South Alabama",105700,"Main Campus","307 N UNIVERSITY BLVD",MOBILE,AL,366880002,1,"Public, 4-year or above",4284,9154,13438,4,7,0,4,3,0,3,5,0,1,1,1,0,0,5,1,0,0,0,2,5,0,0,0,0,6,4,0,0,0,5,6,0,2,0,0,4,4,0,0,0,8,10,2,2,1,1,1,0,15,55,0,20,63,1,1,16,1,1,1,8,0,5,15,0,11,17,0,2,1,1,1
102094011,"University of South Alabama",105700,"USA Baldwin County - Fairhope","111 St. James Ave.",Fairhope,AL,36532,1,"Public, 4-year or above",4284,9154,13438,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102234001,"Spring Hill College",104100,"Spring Hill College","4000 DAUPHIN ST",MOBILE,AL,366081791,2,"Private nonprofit, 4-year or above",467,579,1046,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,8,24,0,8,35,0,7,11,1,1,1,0,0,3,0,0,1,0,0,0,1,1,1
102270001,"Stillman College",104400,"Stillman College","3601 Stillman Boulevard",TUSCALOOSA,AL,35401,2,"Private nonprofit, 4-year or above",328,416,744,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,3,3,0,0,1,1,1,0,0,0,0,0,0,0,3,0,1,1,1,0,2,0,0,0,0,0,3,0,1,1,1
102298001,"Talladega College",104600,"Talladega College","627 W BATTLE ST",TALLADEGA,AL,35160,2,"Private nonprofit, 4-year or above",453,450,903,0,0,0,1,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1
102313001,"H Councill Trenholm State Community College",573400,"Main Campus - Trenholm Campus","P.O. Box 10048",MONTGOMERY,AL,361083199,4,"Public, 2-year",771,1213,1984,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102313002,"H Councill Trenholm State Community College",573400,"Patterson Campus","3920 Troy Highway",MONTGOMERY,AL,36116,4,"Public, 2-year",771,1213,1984,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102368001,"Troy University",104700,"Troy Campus","University Avenue",TROY,AL,360820001,1,"Public, 4-year or above",5098,9058,14156,0,0,0,1,2,0,7,8,0,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,1,1,0,1,1,1,0,1,17,0,4,13,0,5,14,1,1,1,4,0,0,0,0,0,2,0,0,1,1,1
102368002,"Troy University",104700,"Phenix City Campus","1 University Place","Phenix City",AL,36869,1,"Public, 4-year or above",5098,9058,14156,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102368003,"Troy University",104700,"Montgomery Campus","231 Montgomery Street",Montgomery,AL,361034419,1,"Public, 4-year or above",5098,9058,14156,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102368004,"Troy University",104700,"Dothan Campus","501 University Drive",Dothan,AL,363040368,1,"Public, 4-year or above",5098,9058,14156,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102368005,"Troy University",104700,"Atlantic Region","2743 Perimeter Parkway",Augusta,GA,30907,1,"Public, 4-year or above",5098,9058,14156,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102368006,"Troy University",104700,"Florida Region","81 Beal Parkway, S. E.","Fort Walton Beach",FL,32548,1,"Public, 4-year or above",5098,9058,14156,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102368007,"Troy University",104700,"Southeast Region","2743 Perimeter Parkway",Augusta,GA,30907,1,"Public, 4-year or above",5098,9058,14156,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102368008,"Troy University",104700,"Western Region","81 Beal Parkway Southeast","Ft. Walton Beach ",FL,32548,1,"Public, 4-year or above",5098,9058,14156,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102377001,"Tuskegee University",105000,"TUSKEGEE UNIVERSITY","1200 W Montgoemry Road",Tuskegee,AL,36088,2,"Private nonprofit, 4-year or above",912,1658,2570,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1,0,3,12,8,1,1,1,2,1,0,1,0,0,0,0,0,1,1,1
102395001,"United States Sports Academy",2170600,"Main Campus","ONE ACADEMY DR",DAPHNE,AL,365267055,2,"Private nonprofit, 4-year or above",175,65,240,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102429001,"Bevill State Community College",573300,"Bevill State Community College Jasper (Main) Campus","1411 Indiana Avenue",Jasper,AL,35501,4,"Public, 2-year",1495,2208,3703,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102429002,"Bevill State Community College",573300,"Sumiton Campus","101 State Street",Sumiton,AL,35148,4,"Public, 2-year",1495,2208,3703,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102429003,"Bevill State Community College",573300,"Fayette Campus","2631 Temple Avenue North",Fayette,AL,35555,4,"Public, 2-year",1495,2208,3703,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102429004,"Bevill State Community College",573300,"Hamilton Campus","1481 Military Street South",HAMILTON,AL,35570,4,"Public, 2-year",1495,2208,3703,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
102553001,"University of Alaska Anchorage",1146200,"Anchorage Campus","3211 Providence Dr",Anchorage,AK,99508,1,"Public, 4-year or above",4139,6325,10464,0,3,2,1,0,3,1,4,1,1,1,1,0,0,0,0,0,1,0,0,9,5,1,0,0,1,2,0,0,0,2,3,0,3,0,0,4,8,0,0,2,2,9,8,2,1,1,1,0,4,4,0,2,16,0,4,20,1,1,1,3,0,9,2,1,18,5,1,20,1,1,1
102553002,"University of Alaska Anchorage",1146200,"Matanuska-Susitna College","8274 E. College Road",Palmer,AK,99645,1,"Public, 4-year or above",4139,6325,10464,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
102553003,"University of Alaska Anchorage",1146200,"Kenai Peninsula College - Kenai River Campus","156 College Road",Soldotna,AK,99669,1,"Public, 4-year or above",4139,6325,10464,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
