UNITID_P,INSTNM,BRANCH,Address,City,State,men_total,women_total,Total,arrest_WEAPON20,arrest_DRUG20,arrest_LIQUOR20,arrest_WEAPON21,arrest_DRUG21,arrest_LIQUOR21,arrest_WEAPON22,arrest_DRUG22,arrest_LIQUOR22,arrest_FILTER20,arrest_FILTER21,arrest_FILTER22,crime_MURD20,crime_NEG_M20,crime_RAPE20,crime_FONDL20,crime_INCES20,crime_STATR20,crime_ROBBE20,crime_AGG_A20,crime_BURGLA20,crime_VEHIC20,crime_ARSON20,crime_MURD21,crime_NEG_M21,crime_RAPE21,crime_FONDL21,crime_INCES21,crime_STATR21,crime_ROBBE21,crime_AGG_A21,crime_BURGLA21,crime_VEHIC21,crime_ARSON21,crime_MURD22,crime_NEG_M22,crime_RAPE22,crime_FONDL22,crime_INCES22,crime_STATR22,crime_ROBBE22,crime_AGG_A22,crime_BURGLA22,crime_VEHIC22,crime_ARSON22,crime_FILTER20,crime_FILTER21,crime_FILTER22,discipline_WEAPON20,discipline_DRUG20,discipline_LIQUOR20,discipline_WEAPON21,discipline_DRUG21,discipline_LIQUOR21,discipline_WEAPON22,discipline_DRUG22,discipline_LIQUOR22,discipline_FILTER20,discipline_FILTER21,discipline_FILTER22,vawa_DOMEST20,vawa_DATING20,vawa_STALK20,vawa_DOMEST21,vawa_DATING21,vawa_STALK21,vawa_DOMEST22,vawa_DATING22,vawa_STALK22,vawa_FILTER20,vawa_FILTER21,vawa_FILTER22
129941001,University of New Haven,University of New Haven,300 Boston Post Rd.,WEST HAVEN,CT,4221,4598,8819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0.0,13.0,52.0,0.0,16.0,76.0,0.0,14.0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
130183001,Post University,Main Campus,800 Country Club Road,Waterbury,CT,4424,12610,17034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0.0,9.0,1.0,0.0,2.0,5.0,0.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0
130226001,Quinnipiac University,Main Campus,275 MOUNT CARMEL AVE,HAMDEN,CT,3184,5604,8788,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,104.0,476.0,0.0,122.0,480.0,0.0,109.0,379.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
130253001,Sacred Heart University,Main Campus,5151 PARK AVE,FAIRFIELD,CT,3720,7001,10721,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,24.0,468.0,0.0,82.0,599.0,0.0,48.0,445.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0
130314001,University of Saint Joseph,West Hartford Campus,1678 ASYLUM AVE,WEST HARTFORD,CT,453,1539,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,4.0,0.0,0.0,31.0,0.0,2.0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
130493001,Southern Connecticut State University,Southern Connecticut State University,501 CRESCENT STREET,NEW HAVEN,CT,3136,5753,8889,0.0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,19.0,72.0,0.0,9.0,19.0,0.0,8.0,21.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0
130590001,Trinity College,Main Campus Trinity College,300 SUMMIT ST,HARTFORD,CT,1084,1121,2205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,1,1,1.0,7.0,60.0,0.0,4.0,28.0,0.0,7.0,26.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0
130697001,Wesleyan University,Main Campus,45 Wyllys Ave.,MIDDLETOWN,CT,1491,1762,3253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,10.0,136.0,1.0,51.0,168.0,0.0,41.0,47.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
130776001,Western Connecticut State University,Mid Town Campus,181 WHITE ST,DANBURY,CT,2004,2413,4417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,6.0,4.0,1.0,1.0,10.0,0.0,2.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
130776002,Western Connecticut State University,West Side Campus,43 Lake Ave. Extension,Danbury,CT,2004,2413,4417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,3.0,5.0,0.0,12.0,17.0,0.0,15.0,17.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
130794001,Yale University,Main Campus,105 Wall Street,NEW HAVEN,CT,6957,7819,14776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0,11.0,5.0,2.0,13.0,8.0,1.0,1.0,1.0
130934001,Delaware State University,Main Campus,1200 N. Dupont Highway,Dover,DE,1963,3863,5826,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0.0,0.0,12.0,1.0,7.0,12.0,0.0,86.0,20.0,1.0,1.0,1.0,9.0,6.0,2.0,2.0,3.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0
130943001,University of Delaware,Main Campus,413 Academy St.,NEWARK,DE,10234,13805,24039,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,6.0,1,1,1,0.0,39.0,190.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,6.0,2.0,0.0,10.0,18.0,1.0,1.0,1.0
130943002,University of Delaware,Lewes,700 Pilottown Road,Lewes,DE,10234,13805,24039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
130989001,Goldey-Beacom College,Main Campus,4701 LIMESTONE RD,WILMINGTON,DE,474,538,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,42.0,0.0,0.0,32.0,0.0,0.0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0
131159001,American University,Main Campus,"4400 Massachsetts Avenue, NW",Washington,DC,5105,8780,13885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,1,1,0.0,65.0,107.0,0.0,29.0,215.0,1.0,51.0,152.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0
131283001,The Catholic University of America,The Catholic University of America,"620 Michigan Avenue, NE",WASHINGTON,DC,2267,2701,4968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,26.0,88.0,0.0,16.0,68.0,0.0,9.0,126.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0
131399001,University of the District of Columbia,Van Ness Campus (Main/Flagship),"4200 Connecticut Avenue, N.W.",Washington,DC,1293,2284,3577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
131399011,University of the District of Columbia,David A. Clarke School of Law,"4200 CONNECTICUT AVENUE, N.W.",WASHINGTON,DC,1293,2284,3577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,12.0,0.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
131450001,Gallaudet University,Main Campus,800 FLORIDA AVE NE,WASHINGTON,DC,546,776,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1,1,1,0.0,3.0,23.0,0.0,10.0,135.0,4.0,50.0,301.0,1.0,1.0,1.0,17.0,4.0,3.0,9.0,2.0,9.0,15.0,14.0,16.0,1.0,1.0,1.0
131469001,George Washington University,Main Campus,"801 22nd Street, NW",WASHINGTON,DC,9774,16165,25939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,1,1,1.0,105.0,130.0,1.0,21.0,50.0,1.0,44.0,264.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,1.0,7.0,3.0,1.0,1.0,1.0
131469002,George Washington University,Mount Vernon Campus,"801 22nd Street, NW",Washington,DC,9774,16165,25939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
131496001,Georgetown University,Main Campus,37TH AND O ST NW,WASHINGTON,DC,9469,11515,20984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1,1,1,0.0,15.0,33.0,0.0,3.0,21.0,0.0,4.0,60.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,5.0,6.0,1.0,1.0,1.0
131496002,Georgetown University,Capitol Campus,"600 New Jersey Avenue, N.W.",Washington,DC,9469,11515,20984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
131520001,Howard University,Howard University Main Campus,2400 Sixth St. NW,Washington,DC,3794,9092,12886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
131876001,Trinity Washington University,Trinity,"125 Michigan Avenue, N.E.",Washington,DC,131,1764,1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
131973001,Wesley Theological Seminary,Wesley Theological Seminary,4500 MASSACHUSETTS AVE NW,WASHINGTON,DC,245,209,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
132408001,The Baptist College of Florida,Main Campus,5400 COLLEGE DR,GRACEVILLE,FL,207,203,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
132471001,Barry University,Main Campus,11300 NE 2ND AVE,MIAMI,FL,2243,4715,6958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,83.0,25.0,0.0,41.0,17.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
132602001,Bethune-Cookman University,Main Campus,640 Dr. Mary McLeod Bethue Blvd.,Daytona Beach,FL,1007,1720,2727,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1,1,1,1.0,17.0,0.0,0.0,18.0,2.0,1.0,22.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,1.0,1.0,1.0
132657001,Lynn University,Main Campus,3601 N. MILITARY TRAIL,BOCA RATON,FL,1639,1881,3520,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,16.0,79.0,0.0,27.0,67.0,0.0,40.0,146.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,5.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0
132693002,Eastern Florida State College,Eastern Florida State College -Melbourne Campus,3865 North Wickham Rd,Melbourne,FL,5309,7805,13114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
132851001,College of Central Florida,Ocala Campus,3001 SW COLLEGE RD,OCALA,FL,2010,3473,5483,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
132879001,Johnson University Florida,Florida Campus,1011 BILL BECK BLVD,KISSIMMEE,FL,99,56,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
132903001,University of Central Florida,Main Campus,4000 Central Florida Blvd.,ORLANDO,FL,30531,37815,68346,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1,1,1,0.0,60.0,94.0,0.0,26.0,58.0,0.0,39.0,118.0,1.0,1.0,1.0,3.0,9.0,13.0,0.0,10.0,11.0,0.0,9.0,14.0,1.0,1.0,1.0
132903009,University of Central Florida,Rosen College of Hospitality Management,9907 Universal Blvd.,Orlando,FL,30531,37815,68346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
132903012,University of Central Florida,UCF Downtown ,500 West Livingston Street,Orlando,FL,30531,37815,68346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0
133021001,Chipola College,Chipola College,3094 INDIAN CIRCLE,MARIANNA,FL,702,1124,1826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
133492001,Eckerd College,Main Campus,4200 54TH AVE S,SAINT PETERSBURG,FL,599,1394,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,42.0,51.0,0.0,42.0,65.0,0.0,30.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0
